N_components,x_P,x_W,x_Ru,x_M1,x_M2,M1,M2,T,MR_i_Ar,MR_i_H2O,MR_i_N2,MR_i_O2,MR_i_Propylen,MR_Argon,MR_Acetaldehyd,MR_Aceton,MR_Acrolein,MR_Acrylsaeure,MR_Benzaldehyde,MR_BSA,MR_CO,MR_CO2,MR_Essigsaeure,MR_Ethylen,MR_Methan,MR_MSA,MR_O2,MR_Propan,MR_Propanal,MR_Propanol,MR_Propionseure,MR_Propylen,MR_PSA,MR_unbekannt_5,MR_unbekannt_10,MR_unbekannt_15,MR_unbekannt_20,MR_unbekannt_25,MR_unbekannt_30,MR_unbekannt_40
3,0.7,0.2,0.1,,,,,360,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.987976094,0.1247360529,0.02525928888,0.1787858048,0.08981094823,0,0.001954072604,1.079445575,0.6497225611,0.2847101654,0.126402314,0.02298177345,0.009931921791,33.03003863,0.005875411361,0.006942455528,0,0,0.2389502935,0.002729277752,0,0,0,,0,0.002761084012,0
3,0.25,0.15,0.6,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.957284143,0.006193193398,0,0.02635667368,0.09033597858,0,0,0.5743802114,0.8410271761,0.2629848586,0.001893998121,0,0.009491932626,33.5484979,0,0,0,0,0.7227399094,0.001603272988,0,0,,0,0,0.001695508395,0
3,0.5,0.25,0.25,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.919967856,0.05530037485,0.006458939857,0.1597708236,0.09075925893,0,0.001747476056,0.7167693208,0.4806792593,0.2133504591,0.01846888601,0,0.01981945697,33.75898453,0.007658170099,0,0,0,0.6188100903,0.004518267433,0,0,0,,0,0.002075585137,0
3,0.65,0.2,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.889729949,0.07208386534,0.006513245138,0.2814099885,0.09101762231,0,0,0.6969154685,0.4794354794,0.2043410604,0.02383787124,0.003353592801,0.006943412295,33.33551126,0.007087444908,0,0,0,0.5488821368,0.001189439163,0,0,0,,0,0.002511850774,0
3,0.8,0.05,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.961803393,0.05250786606,0.005239852971,0.2605871449,0.09131397424,0,0,0.6332060846,0.6009942238,0.1915801469,0.0196267924,0.003225300846,0.005778088179,33.76984789,0.006579482043,0,0,0,0.564997947,0.0007833963244,0,0,,0,0,0.001783803133,0
3,0.35,0.25,0.4,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.019813764,0.02054921528,0.002347013782,0.06782645209,0.09141235283,0,0,0.587328063,0.5589988916,0.2165502752,0.005822389309,0,0.01777285862,34.96363581,0,0,0,0,0.7913618281,0.003825563019,0,0,,0,0,0.002427895677,0
3,0.7,0.2,0.1,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.886703846,0.1471764491,0.02728628654,0.2147899944,0.09187175358,0,0.003002326493,0.9409867862,0.5118632346,0.2603526706,0.1062601457,0.01859023283,0.007778490708,32.86189083,0.005925011669,0.007675444295,0,0,0.3016982345,0.001928309558,0,0,0,,0,0.003091127963,0
3,0.525,0.3,0.175,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.968068989,0.09653780121,0.008377242757,0.1996119387,0.09208644054,0,0.001641546673,0.8507107607,0.5878884842,0.2573604328,0.0597897126,0.01014153766,0.01429184247,33.68566847,0.006632595339,0,0,0,0.4592396452,0.004701183893,0,0,0,,0,0.002295702242,0
3,0.9,0.05,0.05,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.974540716,0.07746426167,0.01178231484,0.254683162,0.09387354379,0,0,0.8307652003,0.632322672,0.2319016156,0.04571834502,0.007290605204,0.007615069412,33.44848233,0.006362286644,0.002713025364,0,0,0.411160005,0.001024595413,0,0,,0,0,0.00228424516,0
3,0.5,0.05,0.45,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.001042213,0.0118999576,0.002792095283,0.1262184429,0.09535653009,0,0,0.4598330103,0.4061753329,0.1672574229,0.002257437452,0,0.003876163053,35.66433166,0,0,0,0,0.8982475898,0,0,0,,0,0,0,0
3,0.4,0.15,0.45,,,,,290,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.960003557,0,0,0.003740707698,0.09550041031,0,0,1.048309577,2.299664127,0.3543781436,0.02437629976,0.004292578722,0.01184718894,28.52928102,0.005097082813,0,0,0,0.01452126468,0.001301051647,0,0,,0,0,0,0
3,0.35,0.05,0.6,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.965191053,0.003995702807,0,0.0197548753,0.09557090158,0,0,0.6950873833,0.7896353463,0.2383278732,0,0,0.003802415176,33.89036896,0,0,0,0,0.7446643295,0,0,0,,0,0,0,0
3,0.55,0.35,0.1,,,,,360,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.971630144,0.02532954968,0,0.06870881745,0.09595386715,0,0,1.605643574,1.030824138,0.3845228125,0.1422966814,0.02298592073,0.02116921508,30.64415228,0.005262373264,0,0,0,0.01946962958,0.005786948529,0,0,0,,0,0,0.002259901097
3,0.6,0.15,0.25,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.899881022,0.03739167076,0.004340700798,0.2234240734,0.09596214634,0,0,0.5697498905,0.3751867504,0.18220128,0.009918182319,0,0.009014830892,34.34408934,0,0,0,0,0.73827256,0.001676724725,0,0,0,,0,0.002007250543,0
3,0.35,0.05,0.6,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.987902046,0.003363788793,0,0.01212434225,0.09603976026,0,0,1.067895077,1.469474678,0.3416012844,0.00278580843,0,0.004804166,31.13690557,0.005838651251,0,0,0,0.3236670591,0,0,0,,0,0,0,0
3,0.5,0.3,0.2,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.608819691,0.01346476369,0,0.05256638919,0.09711192694,0,0,1.363777698,1.174314835,0.3946196876,0.1225657663,0.02209613519,0.01368694945,27.77795064,0.004905954944,0,0,0,0.01577795201,0.00409577885,0,0,0,,0,0,0
3,0.65,0.25,0.1,,,,,360,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.009217344,0.04400743067,0.007034206573,0.1354462792,0.09725063832,0,0,1.457897363,1.020023605,0.3420702979,0.1352965416,0.02365267948,0.01528752589,31.37766781,0.005340675857,0,0,0,0.06282894067,0.003405007104,0,0,0,,0,0.002276227815,0.001771306944
3,0.35,0.05,0.6,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.974054561,0.003288137487,0,0.01449033846,0.09831242205,0,0,0.9467656581,1.37607232,0.3177611992,0.002201484993,0,0.004358420778,31.39203212,0.006575731676,0,0,0,0.4089971144,0,0,0,,0,0,0,0
3,0.35,0.15,0.5,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.972229363,0.006286082598,0,0.03893499952,0.09881282786,0,0,0.5068462917,0.5156199189,0.1947574565,0.001707783235,0,0.007688781835,34.81341427,0,0,0,0,0.9057190896,0.00160372446,0,0,,0,0,0.001596758703,0
3,0.55,0.35,0.1,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.938563671,0.109800544,0.01779926721,0.1756953906,0.09899138374,0,0.002410102471,0.9184000273,0.6333882964,0.2617928237,0.07062060253,0.009635832551,0.01584320408,32.77918653,0.006491086314,0.004080226871,0,0,0.3525294726,0.005698030526,0,0,0,,0,0.002412448511,0
3,0.6,0.25,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.889862976,0.06659781477,0.01083361146,0.2371021378,0.09927721923,0,0,0.7150395153,0.4625336079,0.226535576,0.02719889587,0.004133941014,0.01208518814,33.45205544,0.007314411796,0,0,0,0.5476775297,0.002711244773,0,0,0,,0,0.002112989471,0
3,0.45,0.225,0.325,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.888645493,0,0,0.00399147863,0.09928819699,0,0,1.242248086,1.735966958,0.388816513,0.0717446712,0.01441027874,0.0231800335,28.70954207,0.005274074556,0,0,0,0.01105153026,0.003036969533,0,0,0,,0,0,0
3,0.65,0.25,0.1,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.958697112,0.1111818236,0.01942969439,0.2350952714,0.09949224206,0,0.001827160766,0.8758860604,0.5515779108,0.2522675217,0.07626461417,0.01156319678,0.01027234588,33.35265943,0.006535835673,0.00526552322,0,0,0.3789082832,0.00309838909,0,0,0,,0,0.002547529224,0
3,0.5,0.3,0.2,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.994303295,0.08458452706,0.01104285443,0.1901434971,0.09971129598,0,0.002316936873,0.8790437483,0.6260298373,0.2650511855,0.05843846417,0.009266444518,0.01760711009,33.65086683,0.006917004262,0,0,0,0.4449550954,0.005227678218,0,0,0,,0,0.002470324468,0
3,0.5,0.325,0.175,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.615079825,0.02766103194,0,0.08861821546,0.1014662869,0,0,1.282563295,0.9841549132,0.3976717977,0.1249361162,0.02146564703,0.01347245725,28.24734811,0.004911879144,0,0,0,0.05028238197,0.004590030054,0,0,0,,0,0.001730621757,0
3,0.65,0.2,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.909709791,0.06274294821,0.01136580391,0.2589042436,0.1021320395,0,0,0.6845570832,0.5058395321,0.2315522026,0.0264740472,0.004223927282,0.008904189269,33.66971915,0.007181281924,0,0,0,0.5392638071,0.001707775476,0,0,0,,0,0.002216812979,0
3,0.325,0.425,0.25,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.959430371,0.05533523032,0.001743050736,0.08207603733,0.1025767782,0,0.002621911277,1.145765583,1.060877751,0.3013764946,0.06333750563,0.009794786706,0.03487153278,31.90735774,0.005919342904,0,0,0,0.2422978423,0.009170862793,0,0,0,,0,0.00222850899,0
3,0.65,0.15,0.2,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.914046144,0.03545300232,0.007182382166,0.2490118354,0.1026645913,0,0,0.5465062181,0.4410376883,0.1913656271,0.01129684896,0,0.007250085093,34.30179474,0.008043347234,0,0,0,0.6947235769,0.001242428926,0,0,0,,0,0.001835588038,0
3,0.6,0.3,0.1,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.905122685,0.03937476565,0.005598968019,0.1498865694,0.1031254631,0,0,1.484701053,0.9651415457,0.3443162095,0.1292047487,0.01943188288,0.0103927193,30.73646605,0.005290407768,0,0,0,0.0475543101,0.003730663781,0,0,0,,0,0.00226655031,0
3,0.45,0.35,0.2,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.719940899,0.02103205349,0,0.06475404428,0.1032917781,0,0,1.35725099,1.122288907,0.3953483422,0.1226409954,0.02071610298,0.01608086761,28.98242156,0.005135046677,0,0,0,0.03892827884,0.005264818954,0,0,0,,0,0,0
3,0.45,0.4,0.15,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.922550831,0.06776699947,0.004379180877,0.1059808021,0.103314066,0.001031487651,0.003664472153,1.056856324,0.8478360309,0.280519148,0.05447913002,0.007429458709,0.03103752731,31.51969985,0.006253782442,0,0,0,0.2700903837,0.009666362954,0,0,0,,0,0.002070847791,0
3,0.65,0.25,0.1,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.892886312,0.1023635058,0.0181094247,0.2616918214,0.1050795316,0,0.003732022111,1.0445159,0.5536760627,0.2586587848,0.09218424977,0.01314445438,0.01018094867,32.4820412,0.006011651902,0.003112791289,0,0,0.2603155659,0.002584706006,0,0,0,,0,0.002675123271,0
3,0.65,0.05,0.3,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.968348914,0.01194083729,0.002287367745,0.179399159,0.1059279128,0,0,0.4631887847,0.5087427662,0.159012977,0.002890547962,0,0.004313091957,34.63951988,0,0,0,0,0.8067309778,0,0,0,,0,0,0,0
3,0.4,0.425,0.175,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.980894989,0.06337382513,0.003498336972,0.1103413577,0.1073824852,0.0009279405765,0.002354575998,1.116536608,0.9194356926,0.3288666758,0.08932716037,0.01430417664,0.02181498314,32.27298355,0.006181910237,0,0,0,0.2513931081,0.008075707163,0,0,0,,0,0.002367256114,0
3,0.9,0.05,0.05,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.981237274,0.006254289537,0,0.04943644986,0.108525917,0,0,1.567501409,1.647945852,0.2577326629,0.08857504234,0.01854651576,0.01121374941,29.50543997,0.005216889572,0,0,0,0.01099009481,0.0008134070268,0,0,,0,0,0,0
3,0.35,0.3,0.35,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.944300277,0,0,0,0.1089203824,0,0,0.9924547416,2.006034874,0.4185922771,0.04589781864,0.008552561097,0.02602118964,28.92159446,0.005309354942,0,0,0,0.008474912442,0.004170270907,0,0,,0,0,0,0
3,0.45,0.05,0.5,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.968861971,0.005343069257,0,0.04221509523,0.1097627043,0,0,0.5305590059,0.4819701062,0.1871390249,0,0,0.003305130338,34.99888482,0,0,0,0,0.9061937601,0,0,0,,0,0,0,0
3,0.4,0.35,0.25,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.927185707,0.01475979988,0,0.04492313768,0.1100809987,0,0,1.412790646,1.306884299,0.4263708916,0.12440415,0.02094457592,0.02099771437,30.1014419,0.005311705339,0,0,0,0.02546984141,0.005551057169,0,0,0,,0,0,0
3,0.325,0.425,0.25,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.014120031,0.05006605926,0.002145799387,0.07852345969,0.1104837136,0.0009213543826,0.002026570263,1.200921974,1.102199071,0.3530389583,0.08097818719,0.01361548482,0.03189689855,31.99994002,0.005882281966,0,0,0,0.19217641,0.009628486816,0,0,0,,0,0.002409914303,0
3,0.55,0.3,0.15,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.944767393,0.08174952328,0.006903627491,0.1940907222,0.1107233264,0,0.002023477618,0.9087820028,0.5740741111,0.2751442222,0.05178809502,0.007385837322,0.01902307775,33.05496722,0.006660252647,0,0,0,0.3864326482,0.005049066977,0,0,0,,0,0.002297440071,0
3,0.8,0.05,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.946334613,0.03023092403,0.003724873795,0.3061788704,0.1109667995,0,0,0.7018153929,0.6234513225,0.1747164794,0.01604766989,0,0.005606346931,33.31796414,0.006723134251,0,0,0,0.5121105561,0,0,0,,0,0,0.001942343919,0
3,0.25,0.35,0.4,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.951116004,0.02156741873,0,0.03335514029,0.1110549197,0,0,0.8118460261,1.271396015,0.3636838294,0.0123317081,0,0.03044206122,31.40325068,0.006422208433,0,0,0,0.3341693795,0.006648667323,0,0,,0,0,0.003434212774,0
3,0.45,0.1,0.45,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.988079738,0.00728690559,0,0.06395509071,0.1113387936,0,0,0.5187441057,0.4529009451,0.1857177929,0.001945794812,0,0.005217174283,35.34084566,0,0,0,0,0.8924489868,0,0,0,,0,0,0,0
3,0.65,0.05,0.3,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.017693098,0.01750883766,0.002657018571,0.1969528174,0.111425744,0,0,0.5504061471,0.5835720971,0.1901380165,0.004430202367,0,0.005489720799,34.93117714,0,0,0,0,0.7160254675,0,0,0,,0,0,0.001682651442,0
3,0.5,0.15,0.35,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.971410337,0.01313439855,0.003490678022,0.1403384725,0.1120063321,0,0,0.5000175912,0.4204347395,0.170572653,0.003291305906,0,0.007300431897,35.01039366,0,0,0,0,0.8472618606,0.001479614268,0,0,,0,0,0.001710329799,0
3,0.3,0.2,0.5,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.973996537,0.008535727118,0.001933486969,0.04440213544,0.1128024101,0,0,0.5173828061,0.8417912274,0.2524540452,0.003783536408,0,0.01114541993,33.71492234,0,0,0,0,0.7109563334,0.002227878227,0,0,,0,0,0.002131065712,0
3,0.6,0.3,0.1,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.932151283,0.08861116629,0.01536378139,0.214754958,0.1145015686,0,0.001663162771,1.07581986,0.6532569662,0.3109760068,0.09641589514,0.01418116093,0.01431515613,32.24991559,0.005928388341,0.002948156263,0,0,0.2318596025,0.004260600709,0,0,0,,0,0.002751572651,0
3,0.4,0.3,0.3,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.947746792,0.01035993126,0,0.03722062211,0.1159813625,0,0,1.420988277,1.489464839,0.3968566049,0.1034977973,0.01670918629,0.02116515936,30.07344099,0.00539799243,0,0,0,0.01523791464,0.004118782937,0,0,0,,0,0,0
3,0.5,0.325,0.175,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.954665075,0.05932275143,0.004169896884,0.1559285294,0.1166832459,0,0.001658442833,1.240812223,0.8296236931,0.3621689231,0.1055257604,0.01574527069,0.02092419101,32.10305531,0.0055897958,0,0,0,0.171898271,0.005789417057,0,0,0,,0,0.002032010923,0
3,0.5,0.25,0.25,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.985925087,0.0508380309,0.00514906944,0.207774293,0.1171290293,0,0,0.8022495599,0.6659681169,0.2575407106,0.03615899913,0.005772069436,0.01480328325,33.69491876,0.007114541486,0,0,0,0.4906274417,0.003234647777,0,0,0,,0,0.002327955687,0
3,0.9,0.05,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.95335287,0.02451707739,0.002088303806,0.139809538,0.1172726238,0,0,1.295483496,1.251380755,0.3147485172,0.08851399247,0.01700440357,0.01077245998,30.71174541,0.005237375658,0,0,0,0.06836688407,0.00110229139,0,0,,0,0,0.001907570857,0
3,0.45,0.35,0.2,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.890364146,0.04425615189,0.004162986569,0.1234122199,0.1174409072,0,0,0.7754871019,0.7790307912,0.2617062416,0.03056313074,0.004938317798,0.02227188793,32.29950941,0.007205185223,0,0,0,0.4661853148,0.006258041089,0,0,0,,0,0.002607610804,0.001527661527
3,0.45,0.35,0.2,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.935833423,0.006505242265,0,0.0211146311,0.1177241446,0,0,1.443072669,1.295582596,0.4076655743,0.1071742204,0.01792572314,0.03011008174,29.91699947,0.005325398824,0,0,0,0.008381398861,0.006365434208,0,0,0,,0,0,0
3,0.55,0.3,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.898103052,0.05915442978,0.006175493251,0.2156533893,0.1177731321,0,0.001690004987,0.7866802252,0.594427111,0.2510570242,0.03426469768,0.005042047792,0.01484161057,32.79936473,0.007098699583,0,0,0,0.4677235641,0.003692780455,0,0,0,,0,0.002633039554,0
3,0.35,0.2,0.45,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.96817064,0.009198839555,0.00217415087,0.06026085779,0.1179601284,0,0,0.5158173553,0.636979353,0.2163977232,0.003592576296,0,0.01114207303,34.51045068,0,0,0,0,0.7823420212,0.002348482152,0,0,,0,0,0.002174689002,0
3,0.5,0.3,0.2,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.931464742,0.006298228705,0,0.02053644516,0.1184635232,0,0,1.541723568,1.329060263,0.3712484832,0.1070907552,0.01870712159,0.02385454974,29.81889673,0.005325136466,0,0,0,0.00573210926,0.004666192581,0,0,0,,0,0,0
3,0.525,0.3,0.175,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.944474265,0.04954288223,0.004422169846,0.1515305843,0.1187356731,0,0,1.331056324,0.8935248433,0.3871433359,0.1154680852,0.01781381302,0.01934044073,31.59640134,0.005614762326,0,0,0,0.1182387488,0.005072476393,0,0,0,,0,0.001995798427,0
3,0.55,0.15,0.3,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.90940416,0,0,0.006664651265,0.1189413915,0,0,1.2282761,1.954765396,0.3287500915,0.06292842686,0.01303383656,0.01642393544,28.53212706,0.005226777613,0,0,0,0.001762212137,0.001774479896,0,0,0,,0,0,0
3,0.45,0.225,0.325,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.877675416,0,0,0.004490562939,0.119315951,0,0,0.9745472092,2.032332106,0.3841724504,0.05231670669,0.009975280813,0.01665366906,28.42102443,0.005200403954,0,0,0,0.03097156077,0.002156184847,0,0,0,,0,0,0
3,0.5,0.15,0.35,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.002759511,0.01534253501,0.002477105443,0.144908581,0.1197449719,0,0,0.5984494951,0.4525478576,0.1987982225,0.005036687755,0,0.008719326221,34.91034803,0,0,0,0,0.7715451106,0.001651479229,0,0,,0,0,0.001863957561,0
3,0.3,0.25,0.45,,,,,290,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.977201655,0.004484038686,0,0.01294770482,0.1198527492,0,0,0.8536765483,2.057552879,0.4161844345,0.03442542534,0.006318614824,0.02054113326,29.38088908,0.005274112908,0,0,0,0.04955434691,0.002981858972,0,0,,0,0,0,0
3,0.55,0.1,0.35,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.96111012,0.0128245546,0.002954026901,0.1603551684,0.1205433363,0,0,0.5058424619,0.4828703275,0.1749331504,0.00351112883,0,0.005729523583,34.52665898,0,0,0,0,0.7994006643,0.0008886592865,0,0,,0,0,0,0
3,0.45,0.35,0.2,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.943843997,0.04098879395,0,0.1221651442,0.1206303719,0,0,1.302562681,0.943914055,0.3584772509,0.1025069124,0.01503184953,0.02572802971,31.5347658,0.005771181653,0,0,0,0.1442589533,0.006423091351,0,0,0,,0,0.001905123576,0
3,0.55,0.05,0.4,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.966561523,0.01077690922,0.002286742097,0.1198122386,0.1207858175,0,0,0.5515332694,0.5206350482,0.1948812065,0.001999453634,0,0.004912041388,34.55579627,0,0,0,0,0.7878461602,0,0,0,,0,0,0.001566440185,0
3,0.25,0.25,0.5,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.987947215,0.007578843604,0,0.02413864094,0.1208674841,0,0,0.7438564232,1.61752584,0.4063692326,0.01026605378,0,0.02471342973,31.014391,0.005849806543,0,0,0,0.2310117901,0.0041337524,0,0,,0,0,0.002393104375,0
3,0.5,0.3,0.2,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.918976784,0.05488776519,0.003778323113,0.1622897618,0.1226730534,0,0.001695666544,0.9856361182,0.6699590162,0.2897256453,0.04590034458,0.006143511955,0.0276859813,32.32407209,0.006306871466,0,0,0,0.3361590376,0.006376649391,0,0,0,,0,0.002186629384,0
3,0.55,0.15,0.3,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.903362252,0.02767460989,0.004380201101,0.2188851223,0.1241972395,0,0,0.6434704822,0.4108484898,0.2065978102,0.01025259215,0,0.01171487936,33.93199085,0.008114025201,0,0,0,0.6615532868,0.002102828151,0,0,0,,0,0.00216978091,0
3,0.4,0.3,0.3,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.999943761,0.04305383025,0.004899398048,0.1614361542,0.1250920597,0,0,0.7900127927,0.8184024778,0.2779436306,0.03566921585,0.005807672609,0.01792401007,33.67457346,0.007141118395,0,0,0,0.4678388286,0.004123405263,0,0,0,,0,0.002604638726,0
3,0.5,0.25,0.25,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.991715892,0.0568466705,0.004318878831,0.2043607842,0.125893828,0,0,1.049899595,0.7368785427,0.3154502083,0.06550382107,0.009591584225,0.01860677477,33.14024415,0.006404055669,0,0,0,0.3052703522,0.004497626746,0,0,0,,0,0.002408049174,0
3,0.4,0.3,0.3,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.955042236,0.05151681765,0.003922208744,0.1558247952,0.125940923,0,0,0.9879787428,0.8457950707,0.3189349255,0.06230200738,0.009125232496,0.02290119704,32.43185672,0.006195889037,0,0,0,0.312370584,0.005555771667,0,0,0,,0,0.002198773567,0
3,0.3,0.2,0.5,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.983165445,0.004367868214,0,0.01794113814,0.1275053368,0,0,0.82083814,1.949883444,0.3833273157,0.01543897399,0,0.0152502005,30.04558645,0.005382480526,0,0,0,0.1438086497,0.002006361343,0,0,,0,0,0,0
3,0.3,0.2,0.5,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.002447386,0.00860534768,0,0.04359934073,0.127633177,0,0,0.6533071114,0.9370635695,0.2829189309,0.005493940791,0,0.01309397563,33.67299619,0.006914963092,0,0,0,0.5899527228,0.002338115386,0,0,,0,0,0.001991915863,0
3,0.5,0.3,0.2,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.945342215,0.03415221757,0,0.1307810079,0.1291358069,0,0,1.378559113,0.9295357893,0.3884620383,0.1126493089,0.01696026605,0.02195448259,31.30602091,0.00567604148,0,0,0,0.09529371556,0.005193893329,0,0,0,,0,0.001792411082,0
3,0.55,0.1,0.35,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.995513609,0.01656862236,0.002685915386,0.1679759105,0.1301004469,0,0,0.6029649658,0.5181153931,0.2049589264,0.005318524704,0,0.006682211551,34.7336837,0,0,0,0,0.7098602951,0.001035362512,0,0,,0,0,0.001831151709,0
3,0.4,0.35,0.25,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.962899249,0.02849321678,0,0.08897807128,0.1310103684,0,0,1.347860525,1.082721679,0.3837095998,0.09894367178,0.01433659973,0.02945254288,31.29576902,0.005685302721,0,0,0,0.09590780232,0.006393095456,0,0,0,,0,0.001771901155,0
3,0.7,0.1,0.2,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.879460918,0.04048768859,0.004090054693,0.2884140996,0.131999389,0,0,0.8581350283,0.6911146714,0.2537819221,0.02745845803,0.003862081583,0.007159451435,32.16230598,0.006679471399,0,0,0,0.3641864634,0,0,0,0,,0,0.002394758861,0
3,0.65,0.15,0.2,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.90527698,0.00481241659,0,0.03765916107,0.132357321,0,0,1.110253245,1.896620617,0.3466496735,0.06709335446,0.01344709346,0.01296759878,28.87412269,0.005286539683,0,0,0,0.01007697711,0.001565058,0,0,0,,0,0,0
3,0.35,0.2,0.45,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.998376204,0.009897725307,0,0.06220601349,0.1325586739,0,0,0.6399455565,0.667768713,0.2417056041,0.005207449523,0,0.0132239149,34.30088161,0,0,0,0,0.7013769361,0.002572177904,0,0,,0,0,0.002145496298,0
